SEASON_STR,TEAM_ID,TEAM_NAME,games,wins,losses,ppg,fg_pct,fg3_pct,ft_pct,oreb,dreb,reb,ast,stl,blk,tov,plus_minus,win_pct,home_games,home_wins,home_losses,home_win_pct,away_games,away_wins,away_losses,away_win_pct,opp_ppg,opp_fg_pct,opp_fg3_pct,point_diff,fg_pct_diff,fg3_pct_diff,playoff_team,assist_turnover_ratio,home_away_gap,opp_reb,opp_ast,opp_tov,reb_diff,ast_diff,tov_diff,fgm,fg3m,fga,fta,ftm,poss,pace,efg_pct,ts_pct,ortg,drtg,net_rating,TEAM_KEY
1983-84,1610612737.0,Atlanta Hawks,87,42,45,101.2528735632184,0.4735632183908046,0.2339107142857142,0.7649770114942528,13.563218390804598,27.06896551724138,40.63218390804597,22.183908045977013,7.63953488372093,6.67816091954023,15.885057471264368,,0.4827586206896552,43.0,33.0,10.0,0.7674418604651163,44.0,9.0,35.0,0.2045454545454545,103.02298850574712,0.4830344827586207,0.1834461538461538,-1.7701149425287357,-0.009471264367816,0.0504645604395604,0,1.3965267727930537,0.5628964059196617,43.747126436781606,24.597701149425287,16.74712643678161,-3.1149425287356323,-2.413793103448274,0.862068965517242,39.14942528735632,0.28735632183908044,83.04597701149426,29.724137931034484,22.666666666666668,98.44643678160921,98.44643678160921,0.47314878892733564,0.5266751486337178,102.85072459030174,104.64877335712049,-1.7980487668187521,1983-84_Atlanta Hawks
1983-84,1610612738.0,Boston Celtics,105,77,28,111.88571428571429,0.4960761904761905,0.26234375,0.7929619047619048,14.428571428571429,30.39047619047619,44.819047619047616,25.257142857142856,8.257142857142858,5.276190476190476,16.723809523809525,,0.7333333333333333,54.0,45.0,9.0,0.8333333333333334,51.0,32.0,19.0,0.6274509803921569,105.93333333333334,0.4746952380952381,0.2676421052631579,5.952380952380949,0.0213809523809523,-0.0052983552631579,0,1.510250569476082,0.2058823529411765,40.7047619047619,23.904761904761905,15.933333333333334,4.114285714285714,1.3523809523809511,-0.7904761904761912,43.50476190476191,0.7238095238095238,88.07619047619048,30.561904761904763,24.152380952380952,103.81866666666666,103.81866666666666,0.49805363321799306,0.5510339626039873,107.77032481542912,102.03688482482278,5.7334399906063425,1983-84_Boston Celtics
1983-84,1610612739.0,Cleveland Cavaliers,82,28,54,102.51219512195122,0.466170731707317,0.2254857142857143,0.7457682926829268,14.792682926829269,29.121951219512194,43.91463414634146,23.5609756097561,7.695121951219512,4.597560975609756,15.96341463414634,,0.3414634146341463,41.0,23.0,18.0,0.5609756097560976,41.0,5.0,36.0,0.1219512195121951,107.70731707317071,0.4874756097560975,0.2498103448275862,-5.195121951219505,-0.0213048780487805,-0.0243246305418719,0,1.4759358288770057,0.4390243902439025,41.29268292682927,26.085365853658537,14.658536585365852,2.621951219512198,-2.524390243902438,-1.3048780487804876,41.08536585365854,0.524390243902439,88.47560975609755,26.646341463414632,19.817073170731707,101.37073170731705,101.37073170731705,0.46733287388008277,0.5115378998101359,101.12602858380254,106.25090226649343,-5.12487368269089,1983-84_Cleveland Cavaliers
1983-84,1610612741.0,Chicago Bulls,82,27,55,103.89024390243902,0.4765365853658536,0.1389661016949152,0.7445609756097561,13.78048780487805,27.670731707317078,41.45121951219512,25.54878048780488,8.378048780487806,5.536585365853658,18.865853658536587,,0.3292682926829268,41.0,18.0,23.0,0.4390243902439024,41.0,9.0,32.0,0.2195121951219512,108.97560975609755,0.4957073170731708,0.1929,-5.08536585365853,-0.0191707317073171,-0.0539338983050847,0,1.354234001292825,0.2195121951219512,42.69135802469136,27.25609756097561,17.963414634146343,-1.2401385124962374,-1.707317073170735,-0.9024390243902438,40.40243902439025,0.24390243902439024,85.1829268292683,30.646341463414632,22.841463414634145,103.75268292682927,103.75268292682927,0.4757337151037939,0.5264673601360571,100.13258546355546,105.03401616414267,-4.901430700587213,1983-84_Chicago Bulls
1983-84,1610612742.0,Dallas Mavericks,92,47,45,109.44565217391305,0.4945869565217392,0.2179210526315789,0.7630760869565217,13.576086956521738,27.565217391304348,41.141304347826086,25.880434782608692,6.913043478260869,4.304347826086956,15.33695652173913,,0.5108695652173914,46.0,34.0,12.0,0.7391304347826086,46.0,13.0,33.0,0.2826086956521739,110.25,0.5015978260869565,0.2886499999999999,-0.8043478260869534,-0.0070108695652172,-0.070728947368421,0,1.6874557051736356,0.4565217391304347,43.18478260869565,26.17391304347826,16.33695652173913,-2.0434782608695627,-0.2934782608695663,0.9999999999999982,43.641304347826086,0.5108695652173914,88.43478260869566,28.380434782608695,21.652173913043477,102.68304347826087,102.68304347826087,0.49637413962635196,0.5422279759263487,106.585905974908,107.36923669713893,-0.7833307222309287,1983-84_Dallas Mavericks
1983-84,1610612743.0,Denver Nuggets,87,40,47,123.70114942528735,0.4937931034482758,0.2845774647887324,0.8204367816091954,13.781609195402298,29.74712643678161,43.52873563218391,30.091954022988507,8.655172413793103,4.32183908045977,16.160919540229884,,0.4597701149425287,43.0,28.0,15.0,0.6511627906976745,44.0,12.0,32.0,0.2727272727272727,125.0,0.5185287356321839,0.2474729729729729,-1.298850574712645,-0.024735632183908,0.0371044918157594,0,1.8620199146514935,0.3784355179704017,48.0,29.597701149425287,18.41379310344828,-4.47126436781609,0.4942528735632194,2.252873563218394,48.02298850574713,1.0,97.32183908045977,32.50574712643678,26.655172413793103,114.00367816091953,114.00367816091953,0.4985827329632692,0.5540956327255203,108.50627928923447,109.64558513941878,-1.1393058501843143,1983-84_Denver Nuggets
1983-84,1610612744.0,Golden State Warriors,82,37,45,109.85365853658536,0.4686219512195121,0.1757297297297297,0.7471707317073171,16.951219512195124,26.47560975609756,43.426829268292686,22.402439024390244,10.121951219512194,4.243902439024391,18.182926829268293,,0.4512195121951219,41.0,27.0,14.0,0.6585365853658537,41.0,10.0,31.0,0.2439024390243902,113.3048780487805,0.5172926829268293,0.1925588235294117,-3.451219512195124,-0.0486707317073171,-0.016829093799682,0,1.232059020791415,0.4146341463414634,45.41463414634146,26.21951219512195,20.463414634146343,-1.9878048780487771,-3.8170731707317063,2.280487804878049,42.91463414634146,0.6707317073170732,91.8780487804878,31.4390243902439,23.353658536585368,106.94292682926829,106.94292682926829,0.47073267852402445,0.5195931853000351,102.72176177856436,105.94892192325062,-3.227160144686266,1983-84_Golden State Warriors
1983-84,1610612745.0,Houston Rockets,82,29,53,110.86585365853658,0.4968780487804878,0.1708805970149253,0.7359512195121951,14.634146341463415,30.28048780487805,44.91463414634146,26.890243902439025,7.573170731707317,6.280487804878049,18.71951219512195,,0.3536585365853658,41.0,21.0,20.0,0.5121951219512195,41.0,8.0,33.0,0.1951219512195122,114.35365853658536,0.4851219512195122,0.2281818181818181,-3.487804878048792,0.0117560975609756,-0.0573012211668928,0,1.4364820846905535,0.3170731707317073,44.5609756097561,24.79268292682927,16.890243902439025,0.3536585365853639,2.097560975609756,-1.8292682926829256,45.58536585365854,0.36585365853658536,92.10975609756098,26.121951219512194,19.329268292682926,107.68878048780488,107.68878048780488,0.49688865351515954,0.5350492261767433,102.950236000761,106.18901803752456,-3.238782036763567,1983-84_Houston Rockets
1983-84,1610612746.0,San Diego Clippers,82,30,52,110.70731707317071,0.4980609756097561,0.1792280701754386,0.7393048780487804,15.939024390243905,29.04878048780488,44.98780487804878,24.15853658536585,6.914634146341464,4.695121951219512,18.28048780487805,,0.3658536585365853,41.0,25.0,16.0,0.6097560975609756,41.0,5.0,36.0,0.1219512195121951,114.45121951219512,0.510390243902439,0.2829672131147541,-3.743902439024396,-0.0123292682926829,-0.1037391429393154,0,1.3215476984656438,0.4878048780487805,39.9390243902439,28.902439024390244,14.951219512195122,5.048780487804876,-4.743902439024389,-3.329268292682928,44.31707317073171,0.2926829268292683,89.34146341463415,29.585365853658537,21.78048780487805,104.70048780487805,104.70048780487805,0.4976794976794977,0.5407794658685829,105.73715499729772,109.3129763879312,-3.575821390633479,1983-84_San Diego Clippers
1983-84,1610612747.0,Los Angeles Lakers,103,68,35,115.9126213592233,0.5334174757281553,0.2667021276595744,0.7453009708737864,13.29126213592233,30.368932038834952,43.66019417475728,30.0,8.728155339805825,6.029126213592233,18.475728155339805,,0.6601941747572816,52.0,37.0,15.0,0.7115384615384616,51.0,31.0,20.0,0.6078431372549019,111.5631067961165,0.4795922330097087,0.2738586956521739,4.349514563106794,0.0538252427184465,-0.0071565679925994,0,1.62375197057278,0.1036953242835596,42.05825242718446,27.038834951456312,16.902912621359224,1.6019417475728162,2.961165048543688,-1.572815533980581,47.16504854368932,0.7669902912621359,88.6504854368932,27.893203883495147,20.815533980582526,106.10796116504854,106.10796116504854,0.5363596539261856,0.5742598450041942,109.24026820091646,105.14112755647298,4.09914064444348,1983-84_Los Angeles Lakers
1983-84,1610612749.0,Milwaukee Bucks,98,58,40,105.16326530612244,0.4920918367346938,0.231625,0.7395102040816326,13.377551020408164,28.96938775510204,42.3469387755102,25.18367346938776,7.714285714285714,5.806122448979592,17.03061224489796,,0.5918367346938775,49.0,36.0,13.0,0.7346938775510204,49.0,22.0,27.0,0.4489795918367347,101.55102040816328,0.4549081632653061,0.2007142857142857,3.6122448979591866,0.0371836734693877,0.0309107142857142,0,1.4787297783103657,0.2857142857142857,41.92857142857143,23.29591836734694,16.551020408163264,0.4183673469387727,1.887755102040817,-0.4795918367346949,41.19387755102041,0.8163265306122449,83.92857142857143,29.56122448979592,21.959183673469386,100.58857142857144,100.58857142857144,0.49568389057750756,0.5424393242719754,104.54792608402786,100.95681742560116,3.5911086584267053,1983-84_Milwaukee Bucks
1983-84,1610612751.0,New Jersey Nets,93,50,43,109.19354838709675,0.4923870967741935,0.2324186046511628,0.6982795698924731,15.096774193548388,28.04301075268817,43.13978494623656,25.72043010752688,9.924731182795698,5.978494623655914,19.096774193548388,,0.5376344086021505,46.0,30.0,16.0,0.6521739130434783,47.0,20.0,27.0,0.425531914893617,107.9247311827957,0.4903118279569893,0.2102898550724637,1.2688172043010724,0.0020752688172042,0.022128749578699,0,1.3468468468468466,0.2266419981498612,41.494623655913976,23.13978494623656,20.107526881720432,1.6451612903225836,2.5806451612903203,1.010752688172044,43.40860215053763,0.6451612903225806,88.23655913978494,31.107526881720432,21.731182795698924,105.92387096774193,105.92387096774193,0.49561296612234945,0.5356622906407058,103.08681828702292,101.88896062499747,1.1978576620254557,1983-84_New Jersey Nets
1983-84,1610612752.0,New York Knicks,94,53,41,107.41489361702128,0.4952765957446808,0.2553417721518987,0.7717553191489361,13.46808510638298,27.19148936170213,40.659574468085104,24.72340425531915,9.563829787234043,4.404255319148936,18.78723404255319,,0.5638297872340425,46.0,33.0,13.0,0.717391304347826,48.0,20.0,28.0,0.4166666666666667,104.44680851063828,0.4896063829787234,0.3174074074074074,2.9680851063829863,0.0056702127659573,-0.0620656352555086,0,1.3159682899207248,0.3007246376811593,39.819148936170215,24.79787234042553,19.69148936170213,0.8404255319148888,-0.0744680851063819,0.9042553191489376,41.52127659574468,0.5531914893617021,83.95744680851064,30.893617021276597,23.819148936170212,102.86978723404255,102.86978723404255,0.49784591991890526,0.5505596656837256,104.41831027864188,101.53302667284399,2.885283605797895,1983-84_New York Knicks
1983-84,1610612754.0,Indiana Pacers,82,26,56,104.46341463414636,0.4847439024390244,0.2387575757575757,0.7623048780487804,12.21951219512195,29.24390243902439,41.46341463414634,26.451219512195124,10.170731707317072,4.841463414634147,18.25609756097561,,0.3170731707317073,41.0,20.0,21.0,0.4878048780487805,41.0,6.0,35.0,0.1463414634146341,109.28048780487804,0.4973658536585366,0.1954848484848485,-4.817073170731703,-0.0126219512195121,0.0432727272727272,0,1.4488977955911824,0.3414634146341463,45.829268292682926,25.817073170731707,18.890243902439025,-4.365853658536587,0.634146341463417,0.6341463414634134,42.03658536585366,0.5853658536585366,87.01219512195122,25.841463414634145,19.804878048780488,104.41902439024392,104.41902439024392,0.48647512263489834,0.530904781737768,100.042511643986,104.65572575785177,-4.613214113865766,1983-84_Indiana Pacers
1983-84,1610612755.0,Philadelphia 76ers,87,54,33,107.58620689655172,0.4960689655172414,0.2200925925925926,0.7627241379310344,14.28735632183908,28.816091954022987,43.10344827586207,24.517241379310345,9.744186046511627,7.919540229885057,19.50574712643678,,0.6206896551724138,44.0,32.0,12.0,0.7272727272727273,43.0,22.0,21.0,0.5116279069767442,105.67816091954025,0.4824252873563219,0.2164166666666666,1.908045977011497,0.0136436781609194,0.0036759259259259,0,1.2569239835002948,0.2156448202959831,42.40229885057471,25.149425287356323,18.620689655172413,0.7011494252873618,-0.6321839080459775,-0.8850574712643677,41.160919540229884,0.367816091954023,83.25287356321839,32.7816091954023,24.896551724137932,102.89517241379309,102.89517241379309,0.4966174237194533,0.5507255927360706,104.55904234641216,102.70468326206341,1.8543590843487436,1983-84_Philadelphia 76ers
1983-84,1610612756.0,Phoenix Suns,99,50,49,110.85858585858584,0.5085757575757576,0.2581630434782608,0.761,13.131313131313131,28.262626262626263,41.39393939393939,27.01010101010101,8.333333333333334,4.737373737373737,17.13131313131313,,0.5050505050505051,49.0,36.0,13.0,0.7346938775510204,50.0,14.0,36.0,0.28,110.45454545454544,0.4967878787878788,0.2514252873563218,0.4040404040404013,0.0117878787878787,0.006737756121939,0,1.5766509433962264,0.4546938775510204,41.44444444444444,25.31313131313131,17.474747474747474,-0.0505050505050519,1.696969696969699,0.3434343434343425,44.686868686868685,0.9090909090909091,88.04040404040404,27.060606060606062,20.565656565656564,103.94707070707071,103.94707070707071,0.5127351996328591,0.5545864679891174,106.64907159432344,106.2603733835013,0.38869821082214173,1983-84_Phoenix Suns
1983-84,1610612757.0,Portland Trail Blazers,87,50,37,112.94252873563218,0.5040229885057471,0.1738507462686567,0.7613563218390804,15.28735632183908,26.60919540229885,41.89655172413793,25.183908045977013,9.770114942528735,4.712643678160919,17.597701149425287,,0.5747126436781609,44.0,34.0,10.0,0.7727272727272727,43.0,16.0,27.0,0.3720930232558139,109.75862068965516,0.5152873563218391,0.2754078947368421,3.183908045977006,-0.0112643678160919,-0.1015571484681854,0,1.4310907903331158,0.4006342494714587,39.60919540229885,25.919540229885055,19.367816091954023,2.287356321839077,-0.7356321839080451,1.7701149425287357,44.05747126436781,0.3218390804597701,87.47126436781609,32.45977011494253,24.50574712643678,104.06390804597702,104.06390804597702,0.5055190538764782,0.5549807061460187,108.53189242684645,105.47232248971675,3.0595699371297087,1983-84_Portland Trail Blazers
1983-84,1610612758.0,Kansas City Kings,85,38,47,113.47058823529412,0.4858235294117647,0.2493661971830986,0.7779294117647059,14.023529411764706,27.65882352941177,41.68235294117647,27.27058823529412,8.6,4.6117647058823525,17.858823529411765,,0.4470588235294118,42.0,26.0,16.0,0.6190476190476191,43.0,12.0,31.0,0.2790697674418604,111.81176470588235,0.5031411764705883,0.1916,1.6588235294117624,-0.0173176470588236,0.0577661971830986,0,1.5270092226613965,0.3399778516057586,42.90588235294118,25.905882352941177,18.905882352941177,-1.2235294117647086,1.36470588235294,1.0470588235294116,44.294117647058826,0.7058823529411765,91.4235294117647,31.058823529411764,24.176470588235293,108.92470588235294,108.92470588235294,0.4883541371766826,0.5398764077648165,104.17341714730088,102.6505087162206,1.5229084310802818,1983-84_Kansas City Kings
1983-84,1610612759.0,San Antonio Spurs,82,37,45,120.3170731707317,0.5072926829268293,0.2787763157894737,0.7539146341463414,15.0,30.82926829268293,45.829268292682926,28.79268292682927,8.353658536585366,5.987804878048781,17.329268292682926,,0.4512195121951219,41.0,28.0,13.0,0.6829268292682927,41.0,9.0,32.0,0.2195121951219512,120.8048780487805,0.5070121951219513,0.2721940298507462,-0.4878048780487916,0.0002804878048779,0.0065822859387274,0,1.6615059817030262,0.4634146341463415,45.707317073170735,30.70731707317073,17.182926829268293,0.1219512195121907,-1.914634146341463,-0.1463414634146325,47.68292682926829,0.9634146341463414,94.20731707317073,31.78048780487805,23.98780487804878,110.52,110.52,0.5112621359223302,0.5560414985278934,108.86452512733597,109.3058976192368,-0.44137249190083594,1983-84_San Antonio Spurs
1983-84,1610612760.0,Seattle SuperSonics,87,44,43,107.54022988505749,0.488471264367816,0.2431176470588235,0.7786206896551724,12.942528735632184,28.632183908045977,41.57471264367816,27.080459770114945,7.632183908045977,4.287356321839081,15.954022988505749,,0.5057471264367817,43.0,33.0,10.0,0.7674418604651163,44.0,11.0,33.0,0.25,107.98850574712644,0.486632183908046,0.1757333333333333,-0.4482758620689679,0.00183908045977,0.0673843137254902,0,1.697406340057637,0.5174418604651163,43.70114942528736,27.35632183908046,15.839080459770114,-2.1264367816091934,-0.2758620689655195,-0.1149425287356322,42.195402298850574,0.3563218390804598,86.5632183908046,29.333333333333332,22.79310344827586,102.48137931034483,102.48137931034483,0.4895100252290533,0.5405667746721703,104.93636074061115,105.37378250941016,-0.4374217687990125,1983-84_Seattle SuperSonics
